,NSC,CID,SMILES,MECHANISM,NAME,nci60,nciSclc,lantnci,gdsc1,gdsc2,gdscDec15,ccle,ctrp
20482,758774,6918638.0,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C=CC(=O)NO,HDAC,"PXD101, Belinostat",726630|758774,758774,726630|758774,Belinostat,,"PXD101, Belinostat",,belinostat
20483,758774,6918638.0,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C=CC(=O)NO,HDAC,belinostat,726630|758774,758774,726630|758774,Belinostat,,"PXD101, Belinostat",,belinostat
20484,758845,155813050.0,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)NCC(=O)NC4=CC5=C(C=C4)C(=O)C6=CC=CC=C6C5=O,Other,"N-(9,10-dioxoanthracen-2-yl)-2-[(9,10-dioxoanthracen-2-yl)amino]acetamide",,,,,,,,
20485,758871,25262965.0,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)CO)N5CCOCC5C,Kinase,"[5-[2,4-Bis((3S)-3-methylmorpholin-4-yl)pyrido[2,3-d]pyrimidin-7-yl]-2-methoxyphenyl]methanol",758871,758871,758871,AZD8055,AZD8055,AZD8055,,AZD8055
20486,758871,25262965.0,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)CO)N5CCOCC5C,Kinase,AZD8055,758871,758871,758871,AZD8055,AZD8055,AZD8055,,AZD8055
20487,758872,10302451.0,CN1CCN(CC1)CCOC2=CC3=C(C(=C2)OC4CCOCC4)C(=NC=N3)NC5=C(C=CC6=C5OCO6)Cl,Kinase,Saracatinib,758872,758872,758872,Saracatinib,,AZD-0530,AZD0530,saracatinib
20488,758872,10302451.0,CN1CCN(CC1)CCOC2=CC3=C(C(=C2)OC4CCOCC4)C(=NC=N3)NC5=C(C=CC6=C5OCO6)Cl,Kinase,AZD-0530,758872,758872,758872,Saracatinib,,AZD-0530,AZD0530,saracatinib
20489,758872,10302451.0,CN1CCN(CC1)CCOC2=CC3=C(C(=C2)OC4CCOCC4)C(=NC=N3)NC5=C(C=CC6=C5OCO6)Cl,Kinase,AZD0530,758872,758872,758872,Saracatinib,,AZD-0530,AZD0530,saracatinib
20490,758872,10302451.0,CN1CCN(CC1)CCOC2=CC3=C(C(=C2)OC4CCOCC4)C(=NC=N3)NC5=C(C=CC6=C5OCO6)Cl,Kinase,saracatinib,758872,758872,758872,Saracatinib,,AZD-0530,AZD0530,saracatinib
20491,758873,11228183.0,CN(C)CCC(CSC1=CC=CC=C1)NC2=C(C=C(C=C2)S(=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=CC=CC=C5C6=CC=C(C=C6)Cl)[N+](=O)[O-],Apoptosis,Abt-737,758873,758873,,,ABT737,,,ABT-737
20492,758873,11228183.0,CN(C)CCC(CSC1=CC=CC=C1)NC2=C(C=C(C=C2)S(=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=CC=CC=C5C6=CC=C(C=C6)Cl)[N+](=O)[O-],Apoptosis,ABT-737,758873,758873,,,ABT737,,,ABT-737
20493,758873,11228183.0,CN(C)CCC(CSC1=CC=CC=C1)NC2=C(C=C(C=C2)S(=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=CC=CC=C5C6=CC=C(C=C6)Cl)[N+](=O)[O-],Apoptosis,ABT737,758873,758873,,,ABT737,,,ABT-737
20494,758881,6710691.0,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O,Other,Pharmakon1600-01504300,758881,,,,,,,
20495,758889,17499.0,CC(=O)NC1=CC=C(C=C1)OC(=O)C,Other,Diacetamate,,,,,,,,
20496,758896,446155.0,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,Other,Fluvastatin,758896,765948,,,,,,fluvastatin
20497,758896,1548972.0,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,Other,fluvastatin,758896,765948,,,,,,fluvastatin
20498,758905,5281078.0,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O,Other,Mycophenolate mofetil,,,,,,,,
20499,758932,15789.0,CCOC1=CC2=C(C3=C(C=C(C=C3)N)N=C2C=C1)N.CC(C(=O)O)O,Other,Ethacridine lactate,,,,,,,,
20500,758941,72385.0,CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,Other,Nonaethylene glycol nonylphenyl ether,,,,,,,,
20501,758943,40854.0,COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3,Other,Oxfendazole,758943,,,,,,,
20502,758963,2577.0,CCCCCCNC(=O)N1C=C(C(=O)NC1=O)F,Other,Carmofur,758963,,,,,,,
20503,758965,10206.0,CN1CCC2=CC3=C(C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3,Other,Cepharanthine,,,,,,,,
20504,758968,3599.0,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,Other,Miltefosine,,,,,,,,
20505,759004,72374604.0,CC(=O)N1C(CC(=N1)C2=CC=C(C=C2)NC3=C4C=CC(=CC4=NC=C3)Cl)C5=CC=C(C=C5)Cl,Other,"1-[3-(4-Chlorophenyl)-5-[4-[(7-chloro-4-quinolyl)amino]phenyl]-3,4-dihydropyrazol-2-yl]ethanone",,,,,,,,
20506,759006,72374705.0,C1C(N(N=C1C2=CC=C(C=C2)NC3=C4C=CC(=CC4=NC=C3)Cl)C=O)C5=CC=C(C=C5)Cl,Other,"3-(4-Chlorophenyl)-5-[4-[(7-chloro-4-quinolyl)amino]phenyl]-3,4-dihydropyrazole-2-carbaldehyde",,,,,,,,
20507,759016,72374707.0,COC1=CC=C(C=C1)C2CC(=NN2C=O)C3=CC=C(C=C3)NC4=C5C=CC(=CC5=NC=C4)Cl,Other,"5-[4-[(7-Chloro-4-quinolyl)amino]phenyl]-3-(4-methoxyphenyl)-3,4-dihydropyrazole-2-carbaldehyde",,,,,,,,
20508,759017,72374708.0,COC1=CC(=CC(=C1OC)OC)C2CC(=NN2C=O)C3=CC=C(C=C3)NC4=C5C=CC(=CC5=NC=C4)Cl,Other,"5-[4-[(7-Chloro-4-quinolyl)amino]phenyl]-3-(3,4,5-trimethoxyphenyl)-3,4-dihydropyrazole-2-carbaldehyde",,,,,,,,
20509,759018,72374709.0,CC1=CC=C(C=C1)C2CC(=NN2C=O)C3=CC=C(C=C3)NC4=C5C=CC(=CC5=NC=C4)Cl,Other,"5-[4-[(7-Chloro-4-quinolyl)amino]phenyl]-3-(p-tolyl)-3,4-dihydropyrazole-2-carbaldehyde",,,,,,,,
20510,759025,60141294.0,CC1(CC(C2=C(O1)C=CC(=C2)NC(=O)OC(C)(C)C)NC(=O)NC3=CC=CC(=C3)C#N)C,Other,"tert-butyl N-[4-[(3-cyanophenyl)carbamoylamino]-2,2-dimethyl-3,4-dihydrochromen-6-yl]carbamate",,,,,,,,
20511,759094,16223204.0,CC1=CC(=NN1)NC2=CC(=NC(=N2)C#CC3=CC=CC=C3)N4CCN(CC4)C,Kinase,Aminopyrimidine (Scaffold I),,759094,,,,,,
20512,759095,46911863.0,CN1C=C(C=N1)C2=NN3C(=NN=C3C(C4=CC5=C(C=C4)N=CC=C5)(F)F)C=C2,Kinase,Jnj-38877605,759095,759095,,JNJ38877605,,,,
20513,759095,46911863.0,CN1C=C(C=N1)C2=NN3C(=NN=C3C(C4=CC5=C(C=C4)N=CC=C5)(F)F)C=C2,Kinase,JNJ38877605,759095,759095,,JNJ38877605,,,,
20514,759096,9571836.0,C1=CC(=C(N=C1)C=NNC(=S)N)N,Other,Triapine,663249,759096,663249,,,,,
20515,759135,6099.0,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],Other,Methylene Blue,759135,,,,,,,
20516,759155,31703.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,DNA,Doxorubicin,123127|759155,123127,123127|759155,Doxorubicin_133|Doxorubicin_1386,,Doxorubicin,,doxorubicin
20517,759155,31703.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,DNA,doxorubicin,123127|759155,123127,123127|759155,Doxorubicin_133|Doxorubicin_1386,,Doxorubicin,,doxorubicin
20518,759155,6916127.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,DNA,"(7S,9S)-7-[[(4S,5S,6S)-4-amino-5-hydroxy-6-methyl-2-oxanyl]oxy]-6,9,11-trihydroxy-9-(2-hydroxy-1-oxoethyl)-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione",123127|759155,123127,123127|759155,Doxorubicin_133|Doxorubicin_1386,,Doxorubicin,,doxorubicin
20519,759155,6916127.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,DNA,Doxorubicin_133,123127|759155,123127,123127|759155,Doxorubicin_133|Doxorubicin_1386,,Doxorubicin,,doxorubicin
20520,759155,6916127.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,DNA,Doxorubicin_1386,123127|759155,123127,123127|759155,Doxorubicin_133|Doxorubicin_1386,,Doxorubicin,,doxorubicin
20521,759174,5978.0,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,TUBB,Vincristine,67574|759174,67574,67574|759174,,,Vincristine,,vincristine
20522,759174,5978.0,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,TUBB,vincristine,67574|759174,67574,67574|759174,,,Vincristine,,vincristine
20523,759174,9832825.0,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,TUBB,CID 9832825,67574|759174,67574,67574|759174,,,Vincristine,,vincristine
20524,759178,4830.0,C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N,Other,Pipamperone,759178,759178,759178,,,,,
20525,759195,65348.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl,DNA,Epirubicin hydrochloride,,,,,,,,
20526,759216,155808132.0,COC1=CC=C(C=C1)C(=O)N2C(CC(=N2)C3=CC=C(C=C3)Br)C4=CN(N=C4C5=CC=CC=C5)C6=CC=CC=C6,Other,"[5-(4-Bromophenyl)-3-(1,3-diphenylpyrazol-4-yl)-3,4-dihydropyrazol-2-yl]-(4-methoxyphenyl)methanone",,,,,,,,
20527,759224,11625818.0,CCC(C1=NC2=C(C(=CC=C2)F)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,Kinase,Idelalisib,759224,759224,759224,Idelalisib,,CAL-101,,CAL-101
20528,759224,11625818.0,CCC(C1=NC2=C(C(=CC=C2)F)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,Kinase,CAL-101,759224,759224,759224,Idelalisib,,CAL-101,,CAL-101
20529,759228,3686.0,CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO,Other,Idebenone,759228,,,,,,,
20530,759254,11194591.0,,,,,759254,,,,,,
20531,759261,5337997.0,C1=CC(=CC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])O,Other,Nifuroxazide,,,,,,,,
20532,759263,60699.0,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O.Cl,DNA,Topotecan,609699|759263,609699,609699|759263,,Topotecan,Topotecan,Topotecan,topotecan
20533,759263,60700.0,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O.Cl,DNA,topotecan,609699|759263,609699,609699|759263,,Topotecan,Topotecan,Topotecan,topotecan
20534,759274,518605.0,O1[As]2O[As]3O[As]1O[As](O2)O3,Apoptosis,"Tricyclo[3.3.1.1~3,7~]tetraarsoxane",706363|92859|759274,92859,706363|92859|759274,,,,,
20535,759283,2794.0,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,Other,Clofazimine,,,,,,,,
20536,759322,5702286.0,CCC(C)C(=O)OC1CCC=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O,Other,"[(1S,7S,8aR)-8-[2-[(4R)-4-hydroxy-6-oxooxan-2-yl]ethyl]-7-methyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl] (2S)-2-methylbutanoate",779705|759322,,,,,,,
20537,759323,68539.0,,,,,759323,,,,,,
20538,759498,6420138.0,CC1=C(SC(=N1)N)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4,Kinase,4-Methyl-5-(2-(4-morpholinophenylamino)pyrimidin-4-yl)thiazol-2-amine,759498,759498,,,,,,
20539,759591,10607.0,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,Other,Podofilox,,,,,,,,
20540,759612,5702072.0,CCCCCC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)C(=O)C,Other,17alpha-Hydroxyprogesterone hexanoate;17alpha-Hydroxyprogesterone caproate,,,,,,,,
20541,759614,667490.0,C1=NC2=C(N1)C(=S)N=CN2,DNA,Mercaptopurine,755|759614,755,755|759614,,,,,
20542,759657,11538455.0,CN1C=C(C2=CC=CC=C21)CNCC3CCN(CC3)C4=NC=C(C=N4)C(=O)NO,HDAC,Quisinostat,759657,759657,,,,,,
20543,759658,46215815.0,CC1CCC(CN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)NC)C(=O)NC5CCCCC5,Kinase,"(3S,6R)-1-[6-(3-Amino-1H-indazol-6-yl)-2-(methylamino)-4-pyrimidinyl]-N-cyclohexyl-6-methyl-3-piperidinecarboxamide",759658,759658,,,,,,
20544,759659,24978538.0,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C,Apoptosis,Navitoclax,759659,759659,759659,Navitoclax,Navitoclax,ABT-263,,navitoclax
20545,759659,24978538.0,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C,Apoptosis,ABT-263,759659,759659,759659,Navitoclax,Navitoclax,ABT-263,,navitoclax
20546,759659,24978538.0,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C,Apoptosis,navitoclax,759659,759659,759659,Navitoclax,Navitoclax,ABT-263,,navitoclax
20547,759660,135398516.0,COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)O)N,Other,OSI-027,759660,759660,759660,OSI-027,OSI-027,OSI-027,,OSI-027
20548,759660,136069096.0,COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)[O-])N,Kinase,OSI-027 sodium salt,759660,759660,759660,OSI-027,OSI-027,OSI-027,,OSI-027
20549,759661,135398510.0,CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=C(C5=C(C=CC=C5F)NC4=O)N,Kinase,Dovitinib,759661,759661,759661,,,,TKI258,
20550,759661,135611162.0,CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=C(C5=C(C=CC=C5F)NC4=O)N,Kinase,TKI258,759661,759661,759661,,,,TKI258,
20551,759674,46216796.0,,,,800814,759674,,,,,,
20552,759675,11427553.0,C1CN(CCN1)C(=O)C2=CC=C(C=C2)C=CC3=NNC4=CC=CC=C43,Kinase,(E)-(4-(2-(1H-indazol-3-yl)vinyl)phenyl)(piperazin-1-yl)methanone,759675,759675,,,,,,KW-2449
20553,759675,11427553.0,C1CN(CCN1)C(=O)C2=CC=C(C=C2)C=CC3=NNC4=CC=CC=C43,Kinase,KW-2449,759675,759675,,,,,,KW-2449
20554,759676,9884685.0,C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)O,Kinase,PI-103,759676|776996,759676,759676|776996,PI-103,,PI-103,,
20555,759677,24771867.0,COC1=C(C(=CC=C1)F)C2=NCC3=CN=C(N=C3C4=C2C=C(C=C4)Cl)NC5=CC(=C(C=C5)C(=O)O)OC,Kinase,Alisertib,759677,759677,,Alisertib,Alisertib,,,alisertib
20556,759677,24771867.0,COC1=C(C(=CC=C1)F)C2=NCC3=CN=C(N=C3C4=C2C=C(C=C4)Cl)NC5=CC(=C(C=C5)C(=O)O)OC,Kinase,alisertib,759677,759677,,Alisertib,Alisertib,,,alisertib
20557,759762,71680778.0,COC1=CC(=CC(=C1OC)OC)NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CCC4=CC=CC=C4,Other,"2-[4-oxo-3-(2-phenylethyl)quinazolin-2-yl]sulfanyl-N-(3,4,5-trimethoxyphenyl)acetamide",,,,,,,,
20558,759817,9821433.0,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(=O)CCC(=O)O)C,Other,CID 9821433,759817,,,,,,,
20559,759821,16129666.0,CCC(C)C1C(=O)NC(C(=O)NC(=C)C(=O)NC(C(=O)NC23CCC(=NC2C4=CSC(=N4)C(C(OC(=O)C5=NC6=C(C=CC(C6O)N1)C(=C5)C(C)O)C)NC(=O)C7=CSC(=N7)C(NC(=O)C8CSC(=N8)C(=CC)NC(=O)C(NC(=O)C9=CSC3=N9)C(C)O)C(C)(C(C)O)O)C1=NC(=CS1)C(=O)NC(=C)C(=O)NC(=C)C(=O)N)C)C,Other,Bryamycin,,,,,,,,
20560,759822,2788.0,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1,Other,Clioquinol,,,,,,,,
20561,759823,5070.0,,,,,759823,,,,,,
20562,759850,148124.0,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,TUBB,docetaxel,759850|628503,628503,759850|628503,Docetaxel,Docetaxel_1007|Docetaxel_1819,Docetaxel|Docetaxel_NSC_628503,,docetaxel
20563,759850,9877265.0,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,TUBB,"(1S,2S,4S,7R,9S,10S,12R,15S)-4-(acetyloxy)-15-{[(2R,3S)-3-{[(tert-butoxy)(hydroxy)methylidene]amino}-2-hydroxy-3-phenylpropanoyl]oxy}-1,9,12-trihydroxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11.3.1.0^{3,10}.0^{4,7}]heptadec-13-en-2-yl benzoate",759850|628503,628503,759850|628503,Docetaxel,Docetaxel_1007|Docetaxel_1819,Docetaxel|Docetaxel_NSC_628503,,docetaxel
20564,759850,9877265.0,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,TUBB,Docetaxel_1007,759850|628503,628503,759850|628503,Docetaxel,Docetaxel_1007|Docetaxel_1819,Docetaxel|Docetaxel_NSC_628503,,docetaxel
20565,759850,9877265.0,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,TUBB,Docetaxel_1819,759850|628503,628503,759850|628503,Docetaxel,Docetaxel_1007|Docetaxel_1819,Docetaxel|Docetaxel_NSC_628503,,docetaxel
20566,759850,9877265.0,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,TUBB,Docetaxel_NSC_628503,759850|628503,628503,759850|628503,Docetaxel,Docetaxel_1007|Docetaxel_1819,Docetaxel|Docetaxel_NSC_628503,,docetaxel
20567,759852,5311.0,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,HDAC,Vorinostat,701852|759852,701852,701852|759852,Vorinostat,Vorinostat,Vorinostat,,vorinostat
20568,759852,5311.0,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,HDAC,vorinostat,701852|759852,701852,701852|759852,Vorinostat,Vorinostat,Vorinostat,,vorinostat
20569,759856,123631.0,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Kinase,Gefitinib,715055|759856,715055,715055|759856,Gefitinib,Gefitinib,Gefitinib,,gefitinib
20570,759856,123631.0,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Kinase,gefitinib,715055|759856,715055,715055|759856,Gefitinib,Gefitinib,Gefitinib,,gefitinib
20571,759857,119182.0,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)F)Cl)N,DNA,clofarabine,606869|759857,606869,606869|759857,,,,,clofarabine
20572,759857,60148441.0,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)F)Cl)N,DNA,Pharmakon1600-01502269,606869|759857,606869,606869|759857,,,,,clofarabine
20573,759877,3062316.0,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,Kinase,Dasatinib,732517|759877,732517,732517|759877,Dasatinib,Dasatinib,Dasatinib,,dasatinib
20574,759877,3062316.0,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,Kinase,dasatinib,732517|759877,732517,732517|759877,Dasatinib,Dasatinib,Dasatinib,,dasatinib
20575,759878,74990.0,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7.Cl,DNA,Irinotecan hydrochloride,616348|759878|728073,616348,616348|759878|728073,,Irinotecan,,Irinotecan,
20576,759882,4122.0,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3,Other,Nocodazole,238159|759882,,,,,,,
20577,759887,51371314.0,,,,,759887,,,,,,
20578,759894,51371311.0,CC1=CC(=O)N(C(=C1)CC(C)CC(C)(C)C)O.CC(N)O,Other,Pharmakon1600-01503875,,,,,,,,
20579,759905,,,,,759905,,,,,,,
20580,760014,127044901.0,COC1=C(C=C(C=C1)C=CC(=O)C2=CC=C(C=C2)NC3=NC=NC4=CC=CC=C43)OC,Other,"(E)-3-(3,4-dimethoxyphenyl)-1-[4-(quinazolin-4-ylamino)phenyl]prop-2-en-1-one",,,,,,,,
20581,760015,155816064.0,COC1=CC(=C(C(=C1)OC)C=CC(=O)C2=CC=C(C=C2)NC3=NC=NC4=CC=CC=C43)OC,Other,"(E)-1-[4-(quinazolin-4-ylamino)phenyl]-3-(2,4,6-trimethoxyphenyl)prop-2-en-1-one",,,,,,,,
20582,760016,155808311.0,COC1=CC(=CC(=C1)C=CC(=O)C2=CC=C(C=C2)NC3=NC=NC4=CC=CC=C43)OC,Other,"(E)-3-(3,5-dimethoxyphenyl)-1-[4-(quinazolin-4-ylamino)phenyl]prop-2-en-1-one",,,,,,,,
20583,760057,41684.0,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],Other,Nitazoxanide,760057,,,,,,,
20584,760087,60780.0,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,TUBB,Vinorelbine,608210|760087,608210,608210|760087,Vinorelbine,Vinorelbine,Vinorelbine,,
20585,760091,9941647.0,CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(CC(CC(CC(=O)CC(CC(=O)OC1C(C)CCC(CC(=O)C3=CC=C(C=C3)NC)O)O)O)O)O)O)O)O)C(=O)OC)OC4C(C(C(C(O4)C)O)N)O,Other,"Methyl (19E,21E,23E,25E,27E,29E,31E)-33-[(2R,3S,4S,5S,6R)-4-amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-1,3,5,7,9,13,37-heptahydroxy-17-[5-hydroxy-7-[4-(methylamino)phenyl]-7-oxoheptan-2-yl]-18-methyl-11,15-dioxo-16,39-dioxabicyclo[33.3.1]nonatriaconta-19,21,23,25,27,29,31-heptaene-36-carboxylate",,,,,,,,
20586,760143,9865515.0,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC3=NC=CC(=N3)C4=CN=CC=C4,HDAC,Mocetinostat,760143,760143,,,,,,
20587,760144,135398495.0,C1CC1NC(=O)NC2=C(NN=C2)C3=NC4=C(N3)C=C(C=C4)CN5CCOCC5,Kinase,1-Cyclopropyl-3-(3-(5-(morpholinomethyl)-1H-benzo[d]imidazol-2-yl)-1H-pyrazol-4-yl)urea,760144,760144,,,,,,
20588,760180,54766738.0,CC1=[N+](C=CC2=C1N(C3=C2C=CC(=C3)OCC4=CC=CC=C4)CC5=CC=CC=C5)CC6=CC=CC=C6,Other,"2,9-Dibenzyl-1-methyl-7-phenylmethoxypyrido[3,4-b]indol-2-ium",,,,,,,,
